id,name,year,co2
27111,"Otter Tail County, MN",2017,unknown
27113,"Pennington County, MN",2017,unknown
27115,"Pine County, MN",2017,unknown
27117,"Pipestone County, MN",2017,unknown
27119,"Polk County, MN",2017,unknown
27121,"Pope County, MN",2017,unknown
27123,"Ramsey County, MN",2017,unknown
27125,"Red Lake County, MN",2017,unknown
27127,"Redwood County, MN",2017,unknown
27129,"Renville County, MN",2017,unknown
27131,"Rice County, MN",2017,unknown
27133,"Rock County, MN",2017,unknown
27135,"Roseau County, MN",2017,unknown
27137,"St. Louis County, MN",2017,unknown
27139,"Scott County, MN",2017,unknown
27141,"Sherburne County, MN",2017,unknown
27143,"Sibley County, MN",2017,unknown
27145,"Stearns County, MN",2017,unknown
27147,"Steele County, MN",2017,unknown
27149,"Stevens County, MN",2017,unknown
27151,"Swift County, MN",2017,unknown
27153,"Todd County, MN",2017,unknown
27155,"Traverse County, MN",2017,unknown
27157,"Wabasha County, MN",2017,unknown
27159,"Wadena County, MN",2017,unknown
27161,"Waseca County, MN",2017,unknown
27163,"Washington County, MN",2017,unknown
27165,"Watonwan County, MN",2017,unknown
27167,"Wilkin County, MN",2017,unknown
27169,"Winona County, MN",2017,unknown
27171,"Wright County, MN",2017,unknown
27173,"Yellow Medicine County, MN",2017,unknown
28001,"Adams County, MS",2017,unknown
28003,"Alcorn County, MS",2017,unknown
28005,"Amite County, MS",2017,unknown
28007,"Attala County, MS",2017,unknown
28009,"Benton County, MS",2017,unknown
28011,"Bolivar County, MS",2017,unknown
28013,"Calhoun County, MS",2017,unknown
28015,"Carroll County, MS",2017,unknown
28017,"Chickasaw County, MS",2017,unknown
28019,"Choctaw County, MS",2017,unknown
28021,"Claiborne County, MS",2017,unknown
28023,"Clarke County, MS",2017,unknown
28025,"Clay County, MS",2017,unknown
28027,"Coahoma County, MS",2017,unknown
28029,"Copiah County, MS",2017,unknown
28031,"Covington County, MS",2017,unknown
28033,"DeSoto County, MS",2017,unknown
28035,"Forrest County, MS",2017,unknown
28037,"Franklin County, MS",2017,unknown
28039,"George County, MS",2017,unknown
28041,"Greene County, MS",2017,unknown
28043,"Grenada County, MS",2017,unknown
28045,"Hancock County, MS",2017,unknown
28047,"Harrison County, MS",2017,unknown
28049,"Hinds County, MS",2017,unknown
28051,"Holmes County, MS",2017,unknown
28053,"Humphreys County, MS",2017,unknown
28055,"Issaquena County, MS",2017,unknown
28057,"Itawamba County, MS",2017,unknown
28059,"Jackson County, MS",2017,unknown
28061,"Jasper County, MS",2017,unknown
28063,"Jefferson County, MS",2017,unknown
28065,"Jefferson Davis County, MS",2017,unknown
28067,"Jones County, MS",2017,unknown
28069,"Kemper County, MS",2017,unknown
28071,"Lafayette County, MS",2017,unknown
28073,"Lamar County, MS",2017,unknown
28075,"Lauderdale County, MS",2017,unknown
28077,"Lawrence County, MS",2017,unknown
28079,"Leake County, MS",2017,unknown
28081,"Lee County, MS",2017,unknown
28083,"Leflore County, MS",2017,unknown
28085,"Lincoln County, MS",2017,unknown
28087,"Lowndes County, MS",2017,unknown
28089,"Madison County, MS",2017,unknown
28091,"Marion County, MS",2017,unknown
28093,"Marshall County, MS",2017,unknown
28095,"Monroe County, MS",2017,unknown
28097,"Montgomery County, MS",2017,unknown
28099,"Neshoba County, MS",2017,unknown
28101,"Newton County, MS",2017,unknown
28103,"Noxubee County, MS",2017,unknown
28105,"Oktibbeha County, MS",2017,unknown
28107,"Panola County, MS",2017,unknown
28109,"Pearl River County, MS",2017,unknown
28111,"Perry County, MS",2017,unknown
28113,"Pike County, MS",2017,unknown
28115,"Pontotoc County, MS",2017,unknown
28117,"Prentiss County, MS",2017,unknown
28119,"Quitman County, MS",2017,unknown
28121,"Rankin County, MS",2017,unknown
28123,"Scott County, MS",2017,unknown
28125,"Sharkey County, MS",2017,unknown
28127,"Simpson County, MS",2017,unknown
28129,"Smith County, MS",2017,unknown
28131,"Stone County, MS",2017,unknown
28133,"Sunflower County, MS",2017,unknown
28135,"Tallahatchie County, MS",2017,unknown
28137,"Tate County, MS",2017,unknown
28139,"Tippah County, MS",2017,unknown
28141,"Tishomingo County, MS",2017,unknown
28143,"Tunica County, MS",2017,unknown
28145,"Union County, MS",2017,unknown
28147,"Walthall County, MS",2017,unknown
28149,"Warren County, MS",2017,unknown
28151,"Washington County, MS",2017,unknown
28153,"Wayne County, MS",2017,unknown
28155,"Webster County, MS",2017,unknown
28157,"Wilkinson County, MS",2017,unknown
28159,"Winston County, MS",2017,unknown
28161,"Yalobusha County, MS",2017,unknown
28163,"Yazoo County, MS",2017,unknown
29001,"Adair County, MO",2017,unknown
29003,"Andrew County, MO",2017,unknown
29005,"Atchison County, MO",2017,unknown
29007,"Audrain County, MO",2017,unknown
29009,"Barry County, MO",2017,unknown
29011,"Barton County, MO",2017,unknown
29013,"Bates County, MO",2017,unknown
29015,"Benton County, MO",2017,unknown
29017,"Bollinger County, MO",2017,unknown
29019,"Boone County, MO",2017,unknown
29021,"Buchanan County, MO",2017,unknown
29023,"Butler County, MO",2017,unknown
29025,"Caldwell County, MO",2017,unknown
29027,"Callaway County, MO",2017,unknown
29029,"Camden County, MO",2017,unknown
29031,"Cape Girardeau County, MO",2017,unknown
29033,"Carroll County, MO",2017,unknown
29035,"Carter County, MO",2017,unknown
29037,"Cass County, MO",2017,unknown
29039,"Cedar County, MO",2017,unknown
29041,"Chariton County, MO",2017,unknown
29043,"Christian County, MO",2017,unknown
29045,"Clark County, MO",2017,unknown
29047,"Clay County, MO",2017,unknown
29049,"Clinton County, MO",2017,unknown
29051,"Cole County, MO",2017,unknown
29053,"Cooper County, MO",2017,unknown
29055,"Crawford County, MO",2017,unknown
29057,"Dade County, MO",2017,unknown
29059,"Dallas County, MO",2017,unknown
29061,"Daviess County, MO",2017,unknown
29063,"DeKalb County, MO",2017,unknown
29065,"Dent County, MO",2017,unknown
29067,"Douglas County, MO",2017,unknown
29069,"Dunklin County, MO",2017,unknown
29071,"Franklin County, MO",2017,unknown
29073,"Gasconade County, MO",2017,unknown
29075,"Gentry County, MO",2017,unknown
29077,"Greene County, MO",2017,unknown
29079,"Grundy County, MO",2017,unknown
29081,"Harrison County, MO",2017,unknown
29083,"Henry County, MO",2017,unknown
29085,"Hickory County, MO",2017,unknown
29087,"Holt County, MO",2017,unknown
29089,"Howard County, MO",2017,unknown
29091,"Howell County, MO",2017,unknown
29093,"Iron County, MO",2017,unknown
29095,"Jackson County, MO",2017,unknown
29097,"Jasper County, MO",2017,unknown
29099,"Jefferson County, MO",2017,unknown
29101,"Johnson County, MO",2017,unknown
29103,"Knox County, MO",2017,unknown
29105,"Laclede County, MO",2017,unknown
29107,"Lafayette County, MO",2017,unknown
29109,"Lawrence County, MO",2017,unknown
29111,"Lewis County, MO",2017,unknown
29113,"Lincoln County, MO",2017,unknown
29115,"Linn County, MO",2017,unknown
29117,"Livingston County, MO",2017,unknown
29119,"McDonald County, MO",2017,unknown
29121,"Macon County, MO",2017,unknown
29123,"Madison County, MO",2017,unknown
29125,"Maries County, MO",2017,unknown
29127,"Marion County, MO",2017,unknown
29129,"Mercer County, MO",2017,unknown
29131,"Miller County, MO",2017,unknown
29133,"Mississippi County, MO",2017,unknown
29135,"Moniteau County, MO",2017,unknown
29137,"Monroe County, MO",2017,unknown
29139,"Montgomery County, MO",2017,unknown
29141,"Morgan County, MO",2017,unknown
29143,"New Madrid County, MO",2017,unknown
29145,"Newton County, MO",2017,unknown
29147,"Nodaway County, MO",2017,unknown
29149,"Oregon County, MO",2017,unknown
29151,"Osage County, MO",2017,unknown
29153,"Ozark County, MO",2017,unknown
29155,"Pemiscot County, MO",2017,unknown
29157,"Perry County, MO",2017,unknown
29159,"Pettis County, MO",2017,unknown
29161,"Phelps County, MO",2017,unknown
29163,"Pike County, MO",2017,unknown
29165,"Platte County, MO",2017,unknown
29167,"Polk County, MO",2017,unknown
29169,"Pulaski County, MO",2017,unknown
29171,"Putnam County, MO",2017,unknown
29173,"Ralls County, MO",2017,unknown
29175,"Randolph County, MO",2017,unknown
29177,"Ray County, MO",2017,unknown
29179,"Reynolds County, MO",2017,unknown
29181,"Ripley County, MO",2017,unknown
29183,"St. Charles County, MO",2017,unknown
29185,"St. Clair County, MO",2017,unknown
29186,"Ste. Genevieve County, MO",2017,unknown
29187,"St. Francois County, MO",2017,unknown
29189,"St. Louis County, MO",2017,unknown
29195,"Saline County, MO",2017,unknown
29197,"Schuyler County, MO",2017,unknown
29199,"Scotland County, MO",2017,unknown
29201,"Scott County, MO",2017,unknown
29203,"Shannon County, MO",2017,unknown
29205,"Shelby County, MO",2017,unknown
29207,"Stoddard County, MO",2017,unknown
29209,"Stone County, MO",2017,unknown
29211,"Sullivan County, MO",2017,unknown
29213,"Taney County, MO",2017,unknown
29215,"Texas County, MO",2017,unknown
29217,"Vernon County, MO",2017,unknown
29219,"Warren County, MO",2017,unknown
29221,"Washington County, MO",2017,unknown
29223,"Wayne County, MO",2017,unknown
29225,"Webster County, MO",2017,unknown
29227,"Worth County, MO",2017,unknown
29229,"Wright County, MO",2017,unknown
29510,"St. Louis city, MO",2017,unknown
30001,"Beaverhead County, MT",2017,unknown
30003,"Big Horn County, MT",2017,unknown
30005,"Blaine County, MT",2017,unknown
30007,"Broadwater County, MT",2017,unknown
30009,"Carbon County, MT",2017,unknown
30011,"Carter County, MT",2017,unknown
30013,"Cascade County, MT",2017,unknown
30015,"Chouteau County, MT",2017,unknown
30017,"Custer County, MT",2017,unknown
30019,"Daniels County, MT",2017,unknown
30021,"Dawson County, MT",2017,unknown
30023,"Deer Lodge County, MT",2017,unknown
30025,"Fallon County, MT",2017,unknown
30027,"Fergus County, MT",2017,unknown
30029,"Flathead County, MT",2017,unknown
30031,"Gallatin County, MT",2017,unknown
30033,"Garfield County, MT",2017,unknown
30035,"Glacier County, MT",2017,unknown
30037,"Golden Valley County, MT",2017,unknown
30039,"Granite County, MT",2017,unknown
30041,"Hill County, MT",2017,unknown
30043,"Jefferson County, MT",2017,unknown
30045,"Judith Basin County, MT",2017,unknown
30047,"Lake County, MT",2017,unknown
30049,"Lewis and Clark County, MT",2017,unknown
30051,"Liberty County, MT",2017,unknown
30053,"Lincoln County, MT",2017,unknown
30055,"McCone County, MT",2017,unknown
30057,"Madison County, MT",2017,unknown
30059,"Meagher County, MT",2017,unknown
30061,"Mineral County, MT",2017,unknown
30063,"Missoula County, MT",2017,unknown
30065,"Musselshell County, MT",2017,unknown
30067,"Park County, MT",2017,unknown
30069,"Petroleum County, MT",2017,unknown
30071,"Phillips County, MT",2017,unknown
30073,"Pondera County, MT",2017,unknown
30075,"Powder River County, MT",2017,unknown
30077,"Powell County, MT",2017,unknown
30079,"Prairie County, MT",2017,unknown
30081,"Ravalli County, MT",2017,unknown
30083,"Richland County, MT",2017,unknown
30085,"Roosevelt County, MT",2017,unknown
30087,"Rosebud County, MT",2017,unknown
30089,"Sanders County, MT",2017,unknown
30091,"Sheridan County, MT",2017,unknown
30093,"Silver Bow County, MT",2017,unknown
30095,"Stillwater County, MT",2017,unknown
30097,"Sweet Grass County, MT",2017,unknown
30099,"Teton County, MT",2017,unknown
30101,"Toole County, MT",2017,unknown
30103,"Treasure County, MT",2017,unknown
30105,"Valley County, MT",2017,unknown
30107,"Wheatland County, MT",2017,unknown
30109,"Wibaux County, MT",2017,unknown
30111,"Yellowstone County, MT",2017,unknown
31001,"Adams County, NE",2017,unknown
31003,"Antelope County, NE",2017,unknown
31005,"Arthur County, NE",2017,unknown
31007,"Banner County, NE",2017,unknown
31009,"Blaine County, NE",2017,unknown
31011,"Boone County, NE",2017,unknown
31013,"Box Butte County, NE",2017,unknown
31015,"Boyd County, NE",2017,unknown
31017,"Brown County, NE",2017,unknown
31019,"Buffalo County, NE",2017,unknown
31021,"Burt County, NE",2017,unknown
31023,"Butler County, NE",2017,unknown
31025,"Cass County, NE",2017,unknown
31027,"Cedar County, NE",2017,unknown
31029,"Chase County, NE",2017,unknown
31031,"Cherry County, NE",2017,unknown
31033,"Cheyenne County, NE",2017,unknown
31035,"Clay County, NE",2017,unknown
31037,"Colfax County, NE",2017,unknown
31039,"Cuming County, NE",2017,unknown
31041,"Custer County, NE",2017,unknown
31043,"Dakota County, NE",2017,unknown
31045,"Dawes County, NE",2017,unknown
31047,"Dawson County, NE",2017,unknown
31049,"Deuel County, NE",2017,unknown
31051,"Dixon County, NE",2017,unknown
31053,"Dodge County, NE",2017,unknown
31055,"Douglas County, NE",2017,unknown
31057,"Dundy County, NE",2017,unknown
31059,"Fillmore County, NE",2017,unknown
31061,"Franklin County, NE",2017,unknown
31063,"Frontier County, NE",2017,unknown
31065,"Furnas County, NE",2017,unknown
31067,"Gage County, NE",2017,unknown
31069,"Garden County, NE",2017,unknown
31071,"Garfield County, NE",2017,unknown
31073,"Gosper County, NE",2017,unknown
31075,"Grant County, NE",2017,unknown
31077,"Greeley County, NE",2017,unknown
31079,"Hall County, NE",2017,unknown
31081,"Hamilton County, NE",2017,unknown
31083,"Harlan County, NE",2017,unknown
31085,"Hayes County, NE",2017,unknown
31087,"Hitchcock County, NE",2017,unknown
31089,"Holt County, NE",2017,unknown
31091,"Hooker County, NE",2017,unknown
31093,"Howard County, NE",2017,unknown
31095,"Jefferson County, NE",2017,unknown
31097,"Johnson County, NE",2017,unknown
31099,"Kearney County, NE",2017,unknown
31101,"Keith County, NE",2017,unknown
31103,"Keya Paha County, NE",2017,unknown
31105,"Kimball County, NE",2017,unknown
31107,"Knox County, NE",2017,unknown
31109,"Lancaster County, NE",2017,unknown
31111,"Lincoln County, NE",2017,unknown
31113,"Logan County, NE",2017,unknown
31115,"Loup County, NE",2017,unknown
31117,"McPherson County, NE",2017,unknown
31119,"Madison County, NE",2017,unknown
31121,"Merrick County, NE",2017,unknown
31123,"Morrill County, NE",2017,unknown
31125,"Nance County, NE",2017,unknown
31127,"Nemaha County, NE",2017,unknown
31129,"Nuckolls County, NE",2017,unknown
31131,"Otoe County, NE",2017,unknown
31133,"Pawnee County, NE",2017,unknown
31135,"Perkins County, NE",2017,unknown
31137,"Phelps County, NE",2017,unknown
31139,"Pierce County, NE",2017,unknown
31141,"Platte County, NE",2017,unknown
31143,"Polk County, NE",2017,unknown
31145,"Red Willow County, NE",2017,unknown
31147,"Richardson County, NE",2017,unknown
31149,"Rock County, NE",2017,unknown
31151,"Saline County, NE",2017,unknown
31153,"Sarpy County, NE",2017,unknown
31155,"Saunders County, NE",2017,unknown
31157,"Scotts Bluff County, NE",2017,unknown
31159,"Seward County, NE",2017,unknown
31161,"Sheridan County, NE",2017,unknown
31163,"Sherman County, NE",2017,unknown
31165,"Sioux County, NE",2017,unknown
31167,"Stanton County, NE",2017,unknown
31169,"Thayer County, NE",2017,unknown
31171,"Thomas County, NE",2017,unknown
31173,"Thurston County, NE",2017,unknown
31175,"Valley County, NE",2017,unknown
31177,"Washington County, NE",2017,unknown
31179,"Wayne County, NE",2017,unknown
31181,"Webster County, NE",2017,unknown
31183,"Wheeler County, NE",2017,unknown
31185,"York County, NE",2017,unknown
32001,"Churchill County, NV",2017,unknown
32003,"Clark County, NV",2017,unknown
32005,"Douglas County, NV",2017,unknown
32007,"Elko County, NV",2017,unknown
32009,"Esmeralda County, NV",2017,unknown
32011,"Eureka County, NV",2017,unknown
32013,"Humboldt County, NV",2017,unknown
32015,"Lander County, NV",2017,unknown
32017,"Lincoln County, NV",2017,unknown
32019,"Lyon County, NV",2017,unknown
32021,"Mineral County, NV",2017,unknown
32023,"Nye County, NV",2017,unknown
32027,"Pershing County, NV",2017,unknown
32029,"Storey County, NV",2017,unknown
32031,"Washoe County, NV",2017,unknown
32033,"White Pine County, NV",2017,unknown
32510,"Carson City, NV",2017,unknown
33001,"Belknap County, NH",2017,unknown
33003,"Carroll County, NH",2017,unknown
33005,"Cheshire County, NH",2017,unknown
33007,"Coos County, NH",2017,unknown
33009,"Grafton County, NH",2017,unknown
33011,"Hillsborough County, NH",2017,unknown
33013,"Merrimack County, NH",2017,unknown
33015,"Rockingham County, NH",2017,unknown
33017,"Strafford County, NH",2017,unknown
33019,"Sullivan County, NH",2017,unknown
34001,"Atlantic County, NJ",2017,unknown
34003,"Bergen County, NJ",2017,unknown
34005,"Burlington County, NJ",2017,unknown
34007,"Camden County, NJ",2017,unknown
34009,"Cape May County, NJ",2017,unknown
34011,"Cumberland County, NJ",2017,unknown
34013,"Essex County, NJ",2017,unknown
34015,"Gloucester County, NJ",2017,unknown
34017,"Hudson County, NJ",2017,unknown
34019,"Hunterdon County, NJ",2017,unknown
34021,"Mercer County, NJ",2017,unknown
34023,"Middlesex County, NJ",2017,unknown
34025,"Monmouth County, NJ",2017,unknown
34027,"Morris County, NJ",2017,unknown
34029,"Ocean County, NJ",2017,unknown
34031,"Passaic County, NJ",2017,unknown
34033,"Salem County, NJ",2017,unknown
34035,"Somerset County, NJ",2017,unknown
34037,"Sussex County, NJ",2017,unknown
34039,"Union County, NJ",2017,unknown
34041,"Warren County, NJ",2017,unknown
35001,"Bernalillo County, NM",2017,unknown
35003,"Catron County, NM",2017,unknown
35005,"Chaves County, NM",2017,unknown
35006,"Cibola County, NM",2017,unknown
35007,"Colfax County, NM",2017,unknown
35009,"Curry County, NM",2017,unknown
35011,"De Baca County, NM",2017,unknown
35013,"Dona Ana County, NM",2017,unknown
35015,"Eddy County, NM",2017,unknown
35017,"Grant County, NM",2017,unknown
35019,"Guadalupe County, NM",2017,unknown
35021,"Harding County, NM",2017,unknown
35023,"Hidalgo County, NM",2017,unknown
35025,"Lea County, NM",2017,unknown
35027,"Lincoln County, NM",2017,unknown
35028,"Los Alamos County, NM",2017,unknown
35029,"Luna County, NM",2017,unknown
35031,"McKinley County, NM",2017,unknown
35033,"Mora County, NM",2017,unknown
35035,"Otero County, NM",2017,unknown
35037,"Quay County, NM",2017,unknown
35039,"Rio Arriba County, NM",2017,unknown
35041,"Roosevelt County, NM",2017,unknown
35043,"Sandoval County, NM",2017,unknown
35045,"San Juan County, NM",2017,unknown
35047,"San Miguel County, NM",2017,unknown
35049,"Santa Fe County, NM",2017,unknown
35051,"Sierra County, NM",2017,unknown
35053,"Socorro County, NM",2017,unknown
35055,"Taos County, NM",2017,unknown
35057,"Torrance County, NM",2017,unknown
35059,"Union County, NM",2017,unknown
35061,"Valencia County, NM",2017,unknown
36001,"Albany County, NY",2017,unknown
36003,"Allegany County, NY",2017,unknown
36005,"Bronx County, NY",2017,unknown
36007,"Broome County, NY",2017,unknown
36009,"Cattaraugus County, NY",2017,unknown
36011,"Cayuga County, NY",2017,unknown
36013,"Chautauqua County, NY",2017,unknown
36015,"Chemung County, NY",2017,unknown
36017,"Chenango County, NY",2017,unknown
36019,"Clinton County, NY",2017,unknown
36021,"Columbia County, NY",2017,unknown
36023,"Cortland County, NY",2017,unknown
36025,"Delaware County, NY",2017,unknown
36027,"Dutchess County, NY",2017,unknown
36029,"Erie County, NY",2017,unknown
36031,"Essex County, NY",2017,unknown
36033,"Franklin County, NY",2017,unknown
36035,"Fulton County, NY",2017,unknown
36037,"Genesee County, NY",2017,unknown
36039,"Greene County, NY",2017,unknown
36041,"Hamilton County, NY",2017,unknown
36043,"Herkimer County, NY",2017,unknown
36045,"Jefferson County, NY",2017,unknown
36047,"Kings County, NY",2017,unknown
36049,"Lewis County, NY",2017,unknown
36051,"Livingston County, NY",2017,unknown
36053,"Madison County, NY",2017,unknown
36055,"Monroe County, NY",2017,unknown
36057,"Montgomery County, NY",2017,unknown
36059,"Nassau County, NY",2017,unknown
36061,"New York County, NY",2017,unknown
36063,"Niagara County, NY",2017,unknown
36065,"Oneida County, NY",2017,unknown
36067,"Onondaga County, NY",2017,unknown
36069,"Ontario County, NY",2017,unknown
36071,"Orange County, NY",2017,unknown
36073,"Orleans County, NY",2017,unknown
36075,"Oswego County, NY",2017,unknown
36077,"Otsego County, NY",2017,unknown
36079,"Putnam County, NY",2017,unknown
36081,"Queens County, NY",2017,unknown
36083,"Rensselaer County, NY",2017,unknown
36085,"Richmond County, NY",2017,unknown
36087,"Rockland County, NY",2017,unknown
36089,"St. Lawrence County, NY",2017,unknown
36091,"Saratoga County, NY",2017,unknown
36093,"Schenectady County, NY",2017,unknown
36095,"Schoharie County, NY",2017,unknown
36097,"Schuyler County, NY",2017,unknown
36099,"Seneca County, NY",2017,unknown
36101,"Steuben County, NY",2017,unknown
36103,"Suffolk County, NY",2017,unknown
36105,"Sullivan County, NY",2017,unknown
36107,"Tioga County, NY",2017,unknown
36109,"Tompkins County, NY",2017,unknown
36111,"Ulster County, NY",2017,unknown
36113,"Warren County, NY",2017,unknown
36115,"Washington County, NY",2017,unknown
36117,"Wayne County, NY",2017,unknown
36119,"Westchester County, NY",2017,unknown
36121,"Wyoming County, NY",2017,unknown
36123,"Yates County, NY",2017,unknown
37001,"Alamance County, NC",2017,unknown
37003,"Alexander County, NC",2017,unknown
37005,"Alleghany County, NC",2017,unknown
37007,"Anson County, NC",2017,unknown
37009,"Ashe County, NC",2017,unknown
37011,"Avery County, NC",2017,unknown
37013,"Beaufort County, NC",2017,unknown
37015,"Bertie County, NC",2017,unknown
37017,"Bladen County, NC",2017,unknown
37019,"Brunswick County, NC",2017,unknown
37021,"Buncombe County, NC",2017,unknown
37023,"Burke County, NC",2017,unknown
37025,"Cabarrus County, NC",2017,unknown
37027,"Caldwell County, NC",2017,unknown
37029,"Camden County, NC",2017,unknown
37031,"Carteret County, NC",2017,unknown
37033,"Caswell County, NC",2017,unknown
37035,"Catawba County, NC",2017,unknown
37037,"Chatham County, NC",2017,unknown
37039,"Cherokee County, NC",2017,unknown
37041,"Chowan County, NC",2017,unknown
37043,"Clay County, NC",2017,unknown
37045,"Cleveland County, NC",2017,unknown
37047,"Columbus County, NC",2017,unknown
37049,"Craven County, NC",2017,unknown
37051,"Cumberland County, NC",2017,unknown
37053,"Currituck County, NC",2017,unknown
37055,"Dare County, NC",2017,unknown
37057,"Davidson County, NC",2017,unknown
37059,"Davie County, NC",2017,unknown
37061,"Duplin County, NC",2017,unknown
37063,"Durham County, NC",2017,unknown
37065,"Edgecombe County, NC",2017,unknown
37067,"Forsyth County, NC",2017,unknown
37069,"Franklin County, NC",2017,unknown
37071,"Gaston County, NC",2017,unknown
37073,"Gates County, NC",2017,unknown
37075,"Graham County, NC",2017,unknown
37077,"Granville County, NC",2017,unknown
37079,"Greene County, NC",2017,unknown
37081,"Guilford County, NC",2017,unknown
37083,"Halifax County, NC",2017,unknown
37085,"Harnett County, NC",2017,unknown
37087,"Haywood County, NC",2017,unknown
37089,"Henderson County, NC",2017,unknown
37091,"Hertford County, NC",2017,unknown
37093,"Hoke County, NC",2017,unknown
37095,"Hyde County, NC",2017,unknown
37097,"Iredell County, NC",2017,unknown
37099,"Jackson County, NC",2017,unknown
37101,"Johnston County, NC",2017,unknown
37103,"Jones County, NC",2017,unknown
37105,"Lee County, NC",2017,unknown
37107,"Lenoir County, NC",2017,unknown
37109,"Lincoln County, NC",2017,unknown
37111,"McDowell County, NC",2017,unknown
37113,"Macon County, NC",2017,unknown
37115,"Madison County, NC",2017,unknown
37117,"Martin County, NC",2017,unknown
37119,"Mecklenburg County, NC",2017,unknown
37121,"Mitchell County, NC",2017,unknown
37123,"Montgomery County, NC",2017,unknown
37125,"Moore County, NC",2017,unknown
37127,"Nash County, NC",2017,unknown
37129,"New Hanover County, NC",2017,unknown
37131,"Northampton County, NC",2017,unknown
37133,"Onslow County, NC",2017,unknown
37135,"Orange County, NC",2017,unknown
37137,"Pamlico County, NC",2017,unknown
37139,"Pasquotank County, NC",2017,unknown
37141,"Pender County, NC",2017,unknown
37143,"Perquimans County, NC",2017,unknown
37145,"Person County, NC",2017,unknown
37147,"Pitt County, NC",2017,unknown
37149,"Polk County, NC",2017,unknown
37151,"Randolph County, NC",2017,unknown
37153,"Richmond County, NC",2017,unknown
37155,"Robeson County, NC",2017,unknown
37157,"Rockingham County, NC",2017,unknown
37159,"Rowan County, NC",2017,unknown
37161,"Rutherford County, NC",2017,unknown
37163,"Sampson County, NC",2017,unknown
37165,"Scotland County, NC",2017,unknown
37167,"Stanly County, NC",2017,unknown
37169,"Stokes County, NC",2017,unknown
37171,"Surry County, NC",2017,unknown
37173,"Swain County, NC",2017,unknown
37175,"Transylvania County, NC",2017,unknown
37177,"Tyrrell County, NC",2017,unknown
37179,"Union County, NC",2017,unknown
37181,"Vance County, NC",2017,unknown
37183,"Wake County, NC",2017,unknown
37185,"Warren County, NC",2017,unknown
37187,"Washington County, NC",2017,unknown
37189,"Watauga County, NC",2017,unknown
37191,"Wayne County, NC",2017,unknown
37193,"Wilkes County, NC",2017,unknown
37195,"Wilson County, NC",2017,unknown
37197,"Yadkin County, NC",2017,unknown
37199,"Yancey County, NC",2017,unknown
38001,"Adams County, ND",2017,unknown
38003,"Barnes County, ND",2017,unknown
38005,"Benson County, ND",2017,unknown
38007,"Billings County, ND",2017,unknown
38009,"Bottineau County, ND",2017,unknown
38011,"Bowman County, ND",2017,unknown
38013,"Burke County, ND",2017,unknown
38015,"Burleigh County, ND",2017,unknown
38017,"Cass County, ND",2017,unknown
38019,"Cavalier County, ND",2017,unknown
38021,"Dickey County, ND",2017,unknown
38023,"Divide County, ND",2017,unknown
38025,"Dunn County, ND",2017,unknown
38027,"Eddy County, ND",2017,unknown
38029,"Emmons County, ND",2017,unknown
38031,"Foster County, ND",2017,unknown
38033,"Golden Valley County, ND",2017,unknown
38035,"Grand Forks County, ND",2017,unknown
38037,"Grant County, ND",2017,unknown
38039,"Griggs County, ND",2017,unknown
38041,"Hettinger County, ND",2017,unknown
38043,"Kidder County, ND",2017,unknown
38045,"LaMoure County, ND",2017,unknown
38047,"Logan County, ND",2017,unknown
38049,"McHenry County, ND",2017,unknown
38051,"McIntosh County, ND",2017,unknown
38053,"McKenzie County, ND",2017,unknown
38055,"McLean County, ND",2017,unknown
38057,"Mercer County, ND",2017,unknown
38059,"Morton County, ND",2017,unknown
38061,"Mountrail County, ND",2017,unknown
38063,"Nelson County, ND",2017,unknown
38065,"Oliver County, ND",2017,unknown
38067,"Pembina County, ND",2017,unknown
38069,"Pierce County, ND",2017,unknown
38071,"Ramsey County, ND",2017,unknown
38073,"Ransom County, ND",2017,unknown
38075,"Renville County, ND",2017,unknown
38077,"Richland County, ND",2017,unknown
38079,"Rolette County, ND",2017,unknown
38081,"Sargent County, ND",2017,unknown
38083,"Sheridan County, ND",2017,unknown
38085,"Sioux County, ND",2017,unknown
38087,"Slope County, ND",2017,unknown
38089,"Stark County, ND",2017,unknown
38091,"Steele County, ND",2017,unknown
38093,"Stutsman County, ND",2017,unknown
38095,"Towner County, ND",2017,unknown
38097,"Traill County, ND",2017,unknown
38099,"Walsh County, ND",2017,unknown
38101,"Ward County, ND",2017,unknown
38103,"Wells County, ND",2017,unknown
38105,"Williams County, ND",2017,unknown
39001,"Adams County, OH",2017,unknown
39003,"Allen County, OH",2017,unknown
39005,"Ashland County, OH",2017,unknown
39007,"Ashtabula County, OH",2017,unknown
39009,"Athens County, OH",2017,unknown
39011,"Auglaize County, OH",2017,unknown
39013,"Belmont County, OH",2017,unknown
39015,"Brown County, OH",2017,unknown
39017,"Butler County, OH",2017,unknown
39019,"Carroll County, OH",2017,unknown
39021,"Champaign County, OH",2017,unknown
39023,"Clark County, OH",2017,unknown
39025,"Clermont County, OH",2017,unknown
39027,"Clinton County, OH",2017,unknown
39029,"Columbiana County, OH",2017,unknown
39031,"Coshocton County, OH",2017,unknown
39033,"Crawford County, OH",2017,unknown
39035,"Cuyahoga County, OH",2017,unknown
39037,"Darke County, OH",2017,unknown
39039,"Defiance County, OH",2017,unknown
39041,"Delaware County, OH",2017,unknown
39043,"Erie County, OH",2017,unknown
